ID,Severity,Start_Time,End_Time,Start_Lat,Start_Lng,Distance(mi),Temperature(F),Humidity(%),Visibility(mi),Weather_Condition,Crossing,Junction,Traffic_Signal,Station,Stop,Amenity,Bump,Give_Way,No_Exit,Railway,Roundabout,Traffic_Calming,Turning_Loop
A-9065,2,2023-08-08 23:13:31,2023-08-09 00:25:07,33.925974617676836,-118.14018209003953,0.5407195805944736,36.36347371396241,59.38394800782789,10.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False
A-9066,2,2023-08-08 23:48:28,2023-08-09 00:20:57,40.891654774514045,-74.09163863206987,0.09979696377637969,79.9702737925172,70.49266166634995,9.251159083571062,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False
A-9067,2,2023-08-09 00:23:25,2023-08-09 02:07:06,34.146767763084,-118.27597262096556,0.3816945725945972,64.33858887099241,82.59735130782504,10.0,Cloudy,False,True,False,False,False,False,False,False,False,False,False,False,False
A-9068,1,2023-08-09 00:58:22,2023-08-09 01:57:13,40.78529726953645,-74.05353538164312,0.1964983167425285,83.93630879917721,60.22348684722137,8.213237751134926,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False
A-9069,2,2023-08-09 01:33:19,2023-08-09 01:50:07,25.836020722287817,-80.20856454381544,0.06391293345367158,68.90440402865768,66.4801368107536,8.864966958012653,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False
A-9070,3,2023-08-09 02:08:15,2023-08-09 03:18:28,40.755617211808776,-74.04045411135682,0.0682470227707089,79.56601949383594,72.38711444046787,6.640462310407985,Fair,False,False,True,False,False,False,False,False,False,False,False,False,False
A-9071,2,2023-08-09 02:43:12,2023-08-09 04:45:04,25.743128651741753,-80.2236844177321,0.48131802142900293,63.428309663187996,44.85980365899573,10.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False
A-9072,2,2023-08-09 03:18:09,2023-08-09 04:24:52,29.51875392625362,-95.31543334804914,0.06261601391456147,65.71832422636304,85.78554640502,10.0,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False
A-9073,2,2023-08-09 03:53:06,2023-08-09 04:29:36,41.91485690398564,-87.61302959328654,0.4028895831541638,79.44729383820366,32.85671808290405,10.0,Partly Cloudy,False,False,True,False,False,False,False,False,False,False,False,False,False
A-9074,2,2023-08-09 04:28:02,2023-08-09 05:23:14,40.752814673722796,-73.93774665442527,0.10574479596221759,101.79538660218401,76.23716254600191,10.0,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False
A-9075,2,2023-08-09 05:02:59,2023-08-09 05:26:27,40.75632861228135,-74.1163745807301,1.0054508974566005,57.0884285245031,37.359090714108255,9.282030956646075,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False
A-9076,3,2023-08-09 05:37:56,2023-08-09 06:34:19,33.92710071298629,-118.2306630663315,0.025636093518256475,66.73306011647911,32.27545346237072,8.538525062845041,Cloudy,False,True,False,False,False,False,False,False,False,False,False,False,False
A-9077,4,2023-08-09 06:12:53,2023-08-09 06:59:10,41.82248814639784,-87.74728657731912,0.24476588110685313,54.13210565242315,43.21960493220443,9.85201066364662,Rain,False,False,False,False,False,False,False,False,False,False,False,False,False
A-9078,4,2023-08-09 06:47:50,2023-08-09 07:04:01,34.001545044756064,-118.22243342641157,0.7167138282702141,61.416093840120176,71.89855878425308,9.016423180106575,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False
A-9079,2,2023-08-09 07:22:46,2023-08-09 07:55:15,40.697692443599735,-74.01755526688628,0.691456491322862,57.30144908572936,39.1565791057308,7.807155232518529,Overcast,False,False,True,False,False,False,False,False,False,False,False,False,False
A-9080,2,2023-08-09 07:57:43,2023-08-09 08:22:16,40.83179595106548,-73.95112711042648,0.0781973655167675,50.0362392347188,77.20105913276572,8.590911065827306,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False
A-9081,3,2023-08-09 08:32:40,2023-08-09 09:09:57,41.825296040759575,-87.63272731401071,0.10952909789631046,72.61667101235143,60.67918840794625,10.0,Clear,False,True,False,False,False,False,False,False,False,False,False,False,False
A-9082,2,2023-08-09 09:07:37,2023-08-09 09:35:04,25.80103289398848,-80.26931696442509,0.39518971005391645,68.0537316907876,36.843607796156,7.565898549905827,Partly Cloudy,True,True,False,False,False,False,False,False,False,False,False,False,False
A-9083,3,2023-08-09 09:42:34,2023-08-09 11:18:26,25.681722441423204,-80.13569888599693,0.5764085223292942,51.57821541383849,54.97381961692725,5.712011464742869,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False
A-9084,2,2023-08-09 10:17:30,2023-08-09 11:26:20,34.059116727203396,-118.27251774170449,0.697735680478432,47.52957757421283,75.5291107788224,6.247896740044807,Fair,False,False,True,False,False,False,False,False,False,False,False,False,False
A-9085,2,2023-08-09 10:52:27,2023-08-09 12:08:05,41.92412199466899,-87.56852216734764,0.4845141238319244,78.01515092755457,85.82793561548422,10.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False
A-9086,1,2023-08-09 11:27:24,2023-08-09 12:02:32,40.814170251417984,-74.11750435567197,0.7641986395067428,57.582875922948105,74.72463249491844,8.97074341747275,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False
A-9087,1,2023-08-09 12:02:21,2023-08-09 12:17:30,34.00972025203531,-118.20894694796527,0.28980160070489247,98.64670525127326,79.15560767668552,9.497387552563954,Fair,True,False,False,False,False,False,False,False,False,False,False,False,False
A-9088,2,2023-08-09 12:37:17,2023-08-09 13:03:25,40.74354065094573,-73.91528459570887,0.4111823354148966,63.733577773740244,60.21611258944659,8.89195634359112,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False
A-9089,2,2023-08-09 13:12:14,2023-08-09 14:30:35,42.09146457846644,-87.69367245259367,0.2839028015905465,65.6572239044263,51.54367600219716,10.0,Light Rain,False,False,False,False,False,False,False,False,False,False,False,False,False
A-9090,2,2023-08-09 13:47:11,2023-08-09 14:43:44,41.927898666764925,-87.4691609514824,0.7155325189298793,61.59861882080573,55.89540320916057,10.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False
A-9091,2,2023-08-09 14:22:08,2023-08-09 15:11:56,40.62429798987157,-74.04330844626286,0.09607168536245626,43.84618683587169,88.53484677601074,10.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False
A-9092,3,2023-08-09 14:57:05,2023-08-09 15:26:53,34.06194410578507,-118.21971356286979,0.1454491304311636,43.80761637800573,42.98495234566634,6.362220976055621,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False
A-9093,3,2023-08-09 15:32:01,2023-08-09 15:50:34,40.69220635378486,-73.86129147746217,0.9064913357327677,85.80888755753602,61.03615857528728,7.434825855982019,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False
A-9094,2,2023-08-09 16:06:58,2023-08-09 17:31:07,25.77235236225373,-80.052894095292,0.6265684745876207,85.06623652883826,67.80425512262424,10.0,Rain,False,False,False,False,False,False,False,False,False,False,False,False,False
A-9095,2,2023-08-09 16:41:55,2023-08-09 16:58:41,29.679254625521665,-95.30493925121955,0.6643345330756313,50.23652376311546,55.39532372425992,7.796432259340142,Rain,False,False,False,False,False,False,False,False,False,False,False,False,False
A-9096,2,2023-08-09 17:16:52,2023-08-09 17:34:36,33.90708940236244,-118.07707520078333,0.05219519856329244,72.47032581378485,86.34908015510877,10.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False
A-9097,2,2023-08-09 17:51:48,2023-08-09 18:22:32,40.65416133253925,-74.08008576221523,0.3312177174208693,84.98839533489324,67.3956192218695,10.0,Fair,True,False,False,False,False,False,False,False,False,False,False,False,False
A-9098,3,2023-08-09 18:26:45,2023-08-09 19:20:02,40.73245305931018,-73.9619677617336,0.4154460789047142,45.11677369126207,64.06517525482734,10.0,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False
A-9099,2,2023-08-09 19:01:42,2023-08-09 22:55:16,42.02013535277425,-87.57553207758949,0.7568830509163625,64.82951982165844,64.15469876552814,8.946784988376503,Rain,False,False,False,False,False,False,False,False,False,False,False,False,False
A-9100,3,2023-08-09 19:36:39,2023-08-09 19:55:55,25.881758910612636,-80.2566746579711,0.27429117707635714,57.12355362896798,82.82785308592504,10.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False
A-9101,2,2023-08-09 20:11:36,2023-08-09 20:55:26,33.992903597228946,-118.27638865711073,0.389036328439326,67.47624037946233,52.14495023870072,9.02105353290701,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False
A-9102,2,2023-08-09 20:46:32,2023-08-09 21:42:58,33.91675417169348,-118.24622493701058,0.13612345470379028,83.48971749976789,46.62075870979061,10.0,Rain,False,False,False,False,False,False,False,False,False,False,False,False,False
A-9103,2,2023-08-09 21:21:29,2023-08-09 22:54:26,41.93325921573931,-87.66568480173932,0.8922606129904127,70.97062878880288,69.39548626742481,9.232380147523642,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False
A-9104,2,2023-08-09 21:56:26,2023-08-09 23:04:05,40.82220206031324,-74.12482361454256,1.2260691808602147,73.84629302460328,72.09193152102408,10.0,Clear,False,True,False,False,False,False,False,False,False,False,False,False,False
A-9105,2,2023-08-09 22:31:23,2023-08-10 00:00:35,41.958091097012186,-87.6085910799359,0.31196139810441226,31.717256329234246,71.08151029509199,4.603783542123554,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False
A-9106,2,2023-08-09 23:06:19,2023-08-09 23:54:35,29.82977225032325,-95.36204530994154,0.28745980149390055,75.49953085450719,13.480679474319189,7.926447989078184,Rain,False,False,False,False,False,False,False,False,False,False,False,False,False
A-9107,3,2023-08-09 23:41:16,2023-08-10 00:21:53,29.750344750378993,-95.26438761193384,0.19894539062983868,64.46159873202335,59.67037922244685,8.515607287506288,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False
A-9108,3,2023-08-10 00:16:13,2023-08-10 01:14:36,40.73267785743977,-73.96931593129719,0.1551856949993786,97.38773212633573,61.373909471311144,10.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False
A-9109,2,2023-08-10 00:51:10,2023-08-10 02:50:10,40.8156074258998,-74.09384904977686,0.40302029068633594,73.99030154386278,73.92104361498085,6.433425469480749,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False
A-9110,2,2023-08-10 01:26:07,2023-08-10 02:17:08,33.9866601989817,-118.14978574021161,0.09242394017290706,60.100571748270625,38.33329198939789,9.644691860618492,Mostly Cloudy,False,False,False,False,True,False,False,False,False,False,False,False,False
A-9111,2,2023-08-10 02:01:03,2023-08-10 02:57:55,34.11339938764827,-118.17873719464843,0.444967892741961,93.30112859276355,72.29599503188658,10.0,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False
A-9112,3,2023-08-10 02:36:00,2023-08-10 03:09:34,40.72839922336796,-74.07472831841523,0.41199028774568724,63.92252370720053,47.68286188684258,10.0,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False
A-9113,3,2023-08-10 03:10:57,2023-08-10 04:06:45,41.848494507820824,-87.71094623109138,0.592192676575318,69.13110130173047,58.63074756328304,7.9568273206142095,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False
A-9114,3,2023-08-10 03:45:54,2023-08-10 04:45:22,29.754869314808957,-95.31630891435911,0.12792658218273512,44.25516557251805,87.87330665959564,5.939307973613051,Fair,False,False,True,False,False,False,False,False,False,False,False,False,False
A-9115,2,2023-08-10 04:20:50,2023-08-10 05:38:51,40.64505300169618,-74.06747374029946,0.6052622212112934,55.533788211619566,64.15947877591526,10.0,Fair,False,False,True,False,False,False,False,False,False,False,False,False,False
A-9116,3,2023-08-10 04:55:47,2023-08-10 05:49:00,40.92631062065786,-74.02169613280633,0.008534291539317805,54.21891561776905,63.96819709428406,10.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False
A-9117,2,2023-08-10 05:30:44,2023-08-10 05:55:38,40.73411998938223,-73.93680935742425,0.38224390541890646,62.26214854239271,71.54003660172201,8.861219259474028,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False
A-9118,2,2023-08-10 06:05:41,2023-08-10 06:59:55,41.86341341684055,-87.60032561532522,0.9291802713941356,46.71373758059961,74.10949898657995,9.171508989504503,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False
A-9119,4,2023-08-10 06:40:38,2023-08-10 07:11:32,40.846926125356134,-73.74864131305678,0.6506175715614196,39.19025544408363,5.46551894515359,5.39175735266379,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False
A-9120,2,2023-08-10 07:15:34,2023-08-10 07:34:41,40.67880691691131,-73.85467357292852,0.9513421108885239,66.59839454396692,77.33955852375502,10.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False
A-9121,2,2023-08-10 07:50:31,2023-08-10 09:24:04,41.912092610602755,-87.63143216857009,0.0802876308617643,42.98001468318259,85.20424523142536,10.0,Clear,False,True,True,False,False,False,False,False,False,False,False,False,False
A-9122,2,2023-08-10 08:25:28,2023-08-10 08:43:32,34.01408868830916,-118.09072396635129,0.6345106705284109,75.9176853177271,62.54731304167257,7.2679242180957395,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False
A-9123,2,2023-08-10 09:00:25,2023-08-10 10:00:22,29.809415817361927,-95.32251390116639,0.3165683069785046,94.55697903085334,23.80834201420336,10.0,Fog,False,True,False,False,False,False,False,False,False,False,False,False,False
A-9124,2,2023-08-10 09:35:21,2023-08-10 13:11:17,40.67185888346131,-73.9598466255677,0.1951649740513674,68.40848422951123,45.830034547330776,4.753609667718916,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False
A-9125,2,2023-08-10 10:10:18,2023-08-10 10:29:26,40.70396563834114,-74.1263770618421,0.21984430976291608,68.9459435452416,36.64328349340691,8.676961147151632,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False
A-9126,3,2023-08-10 10:45:15,2023-08-10 11:11:26,41.85094825477067,-87.64954100310881,0.05376018270565135,31.687063130800347,61.09356500503148,8.726877695331895,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False
A-9127,3,2023-08-10 11:20:12,2023-08-10 12:39:34,41.88159625541559,-87.61302765873371,0.5969330245545702,74.36594833363606,62.74871539620244,6.872661587184023,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False
A-9128,2,2023-08-10 11:55:09,2023-08-10 12:14:44,41.993914399237696,-87.60471018316126,0.4996953480771997,63.871141695972454,82.66272630960843,8.995386142558626,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False
A-9129,2,2023-08-10 12:30:05,2023-08-10 14:05:33,25.57907009079043,-80.09494425279655,0.08280372849736677,72.18344306924291,88.09618211541651,9.322054557539895,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False
A-9130,3,2023-08-10 13:05:02,2023-08-10 13:20:03,29.869894159468544,-95.34053355543473,0.3928759134323335,47.436966491807794,100.0,10.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False
A-9131,2,2023-08-10 13:39:59,2023-08-10 15:34:17,34.191855641943334,-118.32539278045068,0.06944149983966,60.98454321533564,46.168296400119445,10.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False
A-9132,3,2023-08-10 14:14:56,2023-08-10 14:33:02,40.784921439859055,-73.9796085922095,0.18796271122182792,83.46539443026502,60.08596046695243,10.0,Clear,False,False,False,False,False,False,False,False,False,True,False,False,False
A-9133,3,2023-08-10 14:49:52,2023-08-10 16:59:40,29.839399554520952,-95.33449493042365,0.02256275444727025,53.56790684414082,59.68265997268553,10.0,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False
A-9134,2,2023-08-10 15:24:49,2023-08-10 17:09:47,40.80584186423656,-73.86519339219693,0.48520335912298246,60.13939641440868,46.514104364876516,9.581631511566417,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False
A-9135,3,2023-08-10 15:59:46,2023-08-10 16:49:40,41.835764187274286,-87.69277777037124,0.0062573076655635055,78.53342177011501,65.58504637003826,7.612214082353841,Fair,False,False,True,False,False,False,False,False,False,False,False,False,False
A-9136,2,2023-08-10 16:34:43,2023-08-10 17:57:26,40.74152222179248,-73.99980353481631,0.1510492960342914,75.44386928742234,74.9100201060831,7.779700082207468,Cloudy,False,True,False,False,False,False,False,False,False,False,False,False,False
A-9137,2,2023-08-10 17:09:40,2023-08-10 17:28:10,25.70288339553156,-80.27402082007539,0.15509772423578114,80.85186606471848,100.0,9.052955825939469,Clear,False,False,True,False,False,False,False,False,False,False,False,False,False
A-9138,3,2023-08-10 17:44:36,2023-08-10 18:06:08,40.80440011828176,-74.03369411596753,0.6898693417143869,54.287923184366186,72.601790503006,7.745553374380996,Partly Cloudy,False,True,False,False,False,False,False,False,False,False,False,False,False
A-9139,3,2023-08-10 18:19:33,2023-08-10 18:55:18,25.69886674976531,-80.26249339004791,0.29949073109576213,62.66022254794329,38.46890904139997,10.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False
A-9140,2,2023-08-10 18:54:30,2023-08-10 19:44:12,40.802087893261806,-74.04991640330249,0.42573654251648707,51.52927256360061,33.308254479183375,8.902570646772983,Clear,False,False,True,False,False,False,False,False,False,False,False,False,False
A-9141,3,2023-08-10 19:29:27,2023-08-10 21:15:38,41.910222986232746,-87.51917548139103,0.14323664969435432,50.61752409776055,43.6483396875742,9.84452477610943,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False
A-9142,4,2023-08-10 20:04:24,2023-08-10 20:54:36,40.75459838584753,-73.9721657113191,0.3966249689034604,50.7013142338149,73.48805468665587,7.2639215736386245,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False
A-9143,3,2023-08-10 20:39:20,2023-08-10 21:43:35,29.761623359623666,-95.37178556977969,0.08079092201680847,64.39078542576158,61.48320949495446,10.0,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False
A-9144,2,2023-08-10 21:14:17,2023-08-10 22:20:33,40.70144986188936,-74.08120539643134,2.4373243864712726,88.80590566407224,34.20704016732017,7.973153895901213,Overcast,True,False,False,False,False,False,False,False,False,False,False,False,False
A-9145,3,2023-08-10 21:49:14,2023-08-10 23:38:44,34.09680699245397,-118.16515409816934,0.36384187564473797,84.03752485563976,42.65071927613779,10.0,Mostly Cloudy,False,True,False,False,False,False,False,False,False,False,False,False,False
A-9146,3,2023-08-10 22:24:11,2023-08-10 23:46:39,40.653377602341344,-74.0819268822628,1.0575551470137385,73.09681663727395,81.63440376777734,7.976818318259552,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False
A-9147,3,2023-08-10 22:59:07,2023-08-11 02:03:56,40.79329916454067,-74.08077929641935,0.055852469993858025,51.318887813366416,85.72296028165655,7.874439381343665,Fair,False,False,True,False,False,False,False,True,False,False,False,False,False
A-9148,2,2023-08-10 23:34:04,2023-08-10 23:49:59,40.70369377484301,-73.90581760435873,0.44631213287584737,49.69817896346984,15.94124672426419,7.381094090546272,Light Rain,True,False,False,False,False,False,False,False,False,False,False,False,False
A-9149,3,2023-08-11 00:09:01,2023-08-11 00:34:30,34.18335391533637,-118.29853001056941,0.5559243720270816,60.66464278277056,65.55823613152386,6.575492588562618,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False
A-9150,1,2023-08-11 00:43:58,2023-08-11 02:58:55,34.09467894634896,-117.98647006430298,0.7778385712268882,71.13516685478619,77.14630340374143,10.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False
A-9151,4,2023-08-11 01:18:55,2023-08-11 02:44:37,40.77349177404751,-74.06312910133313,0.33268554065407613,73.37036886142965,53.368165622603215,10.0,Fair,False,True,False,False,False,False,False,False,False,False,False,False,False
A-9152,2,2023-08-11 01:53:51,2023-08-11 02:22:51,29.587970986315366,-95.33556420475291,0.0183740956747851,68.59603451074761,80.71861387524152,10.0,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False
A-9153,3,2023-08-11 02:28:48,2023-08-11 05:28:28,40.6206736657762,-73.93024652210117,0.1513564000594741,63.60366633859991,95.48548260148564,8.54762627244933,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False
A-9154,3,2023-08-11 03:03:45,2023-08-11 04:50:31,40.698405667765435,-73.83882280294992,0.16467747638047353,68.20879175325035,80.64725265701924,6.051919596309071,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False
A-9155,1,2023-08-11 03:38:42,2023-08-11 03:56:42,40.73953495458392,-74.05821800905021,0.19168260755876235,56.7397763575022,68.57295621811329,10.0,Cloudy,False,True,True,False,False,False,False,False,False,False,False,False,False
A-9156,3,2023-08-11 04:13:38,2023-08-11 05:43:41,40.6804879133291,-73.94332550506849,0.04836663692119479,43.366217452583356,42.401691212708215,7.309701716279236,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False
A-9157,3,2023-08-11 04:48:35,2023-08-11 06:12:39,40.724881590905945,-73.87752526890169,0.0003170499064171949,60.65922290672626,94.48688073399015,7.646434587478001,Fair,False,False,False,False,False,True,False,False,False,False,False,False,False
A-9158,3,2023-08-11 05:23:32,2023-08-11 05:49:47,34.02743389811362,-118.24855925255098,0.3666607566143924,67.74610929335982,41.34941971027232,9.235871190549283,Rain,False,True,False,False,False,False,False,False,False,False,False,False,False
A-9159,2,2023-08-11 05:58:29,2023-08-11 07:03:16,41.99009377016168,-87.70003304668883,0.6673870267360474,63.082373318494895,71.13754623649046,10.0,Light Rain,False,False,False,False,False,False,False,False,False,False,False,False,False
A-9160,3,2023-08-11 06:33:26,2023-08-11 09:26:34,41.96985834406248,-87.5824146158298,0.13075011723728927,42.13127133371033,47.65813033031323,10.0,Fair,True,False,False,False,False,False,False,False,False,False,False,False,False
A-9161,2,2023-08-11 07:08:22,2023-08-11 08:14:04,41.73157411228866,-87.73799016597994,0.5917670075525956,61.81359743044728,39.48591644998431,10.0,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False
A-9162,2,2023-08-11 07:43:19,2023-08-11 09:13:57,40.769352182450156,-73.945476737025,0.6567473690544504,55.80300876974034,86.71795224336847,6.345973987532311,Fair,False,True,False,False,False,False,False,True,False,False,False,False,False
A-9163,3,2023-08-11 08:18:16,2023-08-11 08:37:59,40.73340040095276,-73.92205483882994,0.2648685939676822,85.04363311624115,87.96913951520044,8.89730104764043,Clear,True,False,False,False,False,False,False,False,False,False,False,False,False
A-9164,2,2023-08-11 08:53:13,2023-08-11 10:06:43,34.04905488492001,-118.2566417107711,0.372270334480341,73.424972842855,38.38041081180472,10.0,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False
A-9165,3,2023-08-11 09:28:09,2023-08-11 09:53:28,41.87120578745732,-87.69975244504516,0.188437171838279,19.817823906239724,69.77066890476397,6.001267358709756,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False
A-9166,2,2023-08-11 10:03:06,2023-08-11 10:21:28,25.792238131743034,-80.0507169998046,0.23518088414245739,65.7592412168296,57.13658266885624,9.06374186103226,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False
A-9167,2,2023-08-11 10:38:03,2023-08-11 11:29:11,34.068989537368424,-118.20428816243803,0.4447092796895799,47.94913401781557,36.52450975126998,9.211112743863538,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False
A-9168,2,2023-08-11 11:13:00,2023-08-11 12:30:29,40.66732243989005,-74.04803543931473,0.22464514895873877,43.20879219338519,42.34542825058148,6.779718140619112,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False
A-9169,2,2023-08-11 11:47:57,2023-08-11 12:38:33,34.10502355581435,-118.32252938752706,0.34766340610984275,30.65450189421219,52.277095791795176,9.760195796218897,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False
A-9170,2,2023-08-11 12:22:53,2023-08-11 14:38:36,34.089760198495185,-118.27967472986379,0.680831828506249,78.14993777176745,65.09088622999084,10.0,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False
A-9171,2,2023-08-11 12:57:50,2023-08-11 14:06:22,33.98250325093515,-118.25705087254798,1.6705637863667353,80.19715007805995,100.0,8.558370921370633,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False
A-9172,3,2023-08-11 13:32:47,2023-08-11 13:53:25,41.80131123158774,-87.69828862723152,1.1084697387386915,42.50208678525383,80.5651218592581,10.0,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False
A-9173,2,2023-08-11 14:07:44,2023-08-11 16:25:24,40.74522517089636,-73.96287038623433,1.2296103168712418,81.78562178395228,65.17970367058045,10.0,Clear,False,False,True,False,True,False,False,False,False,False,False,False,False
A-9174,3,2023-08-11 14:42:40,2023-08-11 15:05:08,34.04980452423538,-118.35949731338192,1.2107826931438201,96.54025004567832,57.79482181381431,8.18368399541883,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False
A-9175,2,2023-08-11 15:17:37,2023-08-11 16:36:31,34.16665482532154,-118.20780438398252,0.13822713038013704,61.901533149692135,27.563764225641087,10.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False
A-9176,2,2023-08-11 15:52:34,2023-08-11 16:14:48,34.085411970608725,-118.28129383996995,1.463201382468477,51.44977165738883,47.61953660327293,5.546373516928865,Cloudy,False,True,False,False,False,False,False,False,False,False,False,False,False
A-9177,2,2023-08-11 16:27:31,2023-08-11 21:37:36,34.12968932080505,-118.30618060848609,0.1257486742150402,63.907286366552356,82.82378633046645,10.0,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False
A-9178,2,2023-08-11 17:02:28,2023-08-11 17:35:38,25.689180310473883,-80.19123745617203,0.998342318716153,82.53053355930564,79.02132639813857,10.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False
A-9179,2,2023-08-11 17:37:24,2023-08-11 18:23:14,25.711570775274165,-80.23898043838382,0.435042659811567,84.73991947804947,34.587274471911975,9.903881696991766,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False
A-9180,2,2023-08-11 18:12:21,2023-08-11 18:55:39,29.757262894886054,-95.45385785561554,0.9122249085368407,64.47224321319784,54.17229169236088,7.6832736915293145,Clear,True,False,True,False,True,False,False,False,False,False,False,False,False
A-9181,2,2023-08-11 18:47:18,2023-08-11 19:07:08,29.67600434851435,-95.3531514603276,2.0150090862768,51.21605619486896,33.339025467494125,6.79925757712782,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False
A-9182,2,2023-08-11 19:22:15,2023-08-11 20:07:54,40.719440084164226,-73.91654361121925,1.0425397915674715,68.6447055212998,73.98626395329796,10.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False
A-9183,4,2023-08-11 19:57:11,2023-08-11 20:19:29,41.924005747751366,-87.80917679202182,0.8477805521969326,63.53727394983082,68.02604268229817,10.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False
A-9184,2,2023-08-11 20:32:08,2023-08-11 22:00:01,25.858759106933146,-80.28636496591012,0.11565405577613627,66.78725813491897,31.41274312509006,9.873363755015085,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False
A-9185,3,2023-08-11 21:07:05,2023-08-11 23:45:05,40.735505234834534,-74.03627951404891,0.9827231649982879,59.199074180974364,72.0703679006533,10.0,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False
A-9186,2,2023-08-11 21:42:02,2023-08-11 23:11:18,29.685563594848496,-95.3329489501637,0.0906153917291022,67.87591180814329,77.57452974118385,8.162412069946479,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False
A-9187,2,2023-08-11 22:16:59,2023-08-11 22:57:21,40.69232128603395,-73.96614902477762,0.35945618956187525,37.0400886367595,75.23759523087665,8.924865666856626,Clear,False,False,False,False,False,False,False,False,False,True,False,False,False
