ID,Severity,Date,Time,Latitude,Longitude,Traffic_Volume,Weather_Condition,Road_Condition,Speed_Breaker,Traffic_Signal,Junction,Crossing
BLR-3767,1,17/05/2024,10:32,12.995213759758315,77.52642576419807,1617.8952513218685,Raining,Potholes/Damaged,0,0,0,0
BLR-3768,2,17/05/2024,18:44,12.910042543367139,77.60332584229376,1393.2311360695899,Sunny/Clear,Dry,0,0,0,0
BLR-3769,3,17/05/2024,21:48,12.925265286080226,77.5709563316649,804.7073960003852,Sunny/Clear,Wet,0,0,0,0
BLR-3770,3,17/05/2024,08:50,12.957113312678834,77.48389563679392,1330.848265554645,Sunny/Clear,Dry,0,1,0,0
BLR-3771,3,17/05/2024,18:59,13.08670162530342,77.54452133744437,651.8620378126082,Sunny/Clear,Dry,0,0,1,0
BLR-3772,2,17/05/2024,22:22,12.987848512071613,77.6263991013665,1790.0647097039057,Sunny/Clear,Dry,0,0,0,0
BLR-3773,2,17/05/2024,05:38,12.8852291819199,77.61940068902673,1188.0672442271232,Raining,Dry,0,1,0,0
BLR-3774,3,17/05/2024,04:31,12.862243016500214,77.68010451318483,1327.6684100764492,Sunny/Clear,Dry,0,0,0,0
BLR-3775,4,17/05/2024,07:25,12.8712577784344,77.64141437206729,1815.3031004800487,Sunny/Clear,Dry,0,0,0,0
BLR-3776,3,17/05/2024,13:17,13.00452600166161,77.68835392290717,1197.1465562514168,Sunny/Clear,Potholes/Damaged,0,0,1,0
BLR-3777,3,17/05/2024,20:58,13.006162515452676,77.6317357322162,407.7993233004222,Sunny/Clear,Potholes/Damaged,0,0,0,0
BLR-3778,3,17/05/2024,19:23,13.04311658254481,77.52335071035124,1677.5296820266055,Sunny/Clear,Wet,0,0,0,1
BLR-3779,4,17/05/2024,02:21,13.031700831074303,77.60892960645106,1159.1564283429075,Sunny/Clear,Under Construction,1,1,0,0
BLR-3780,4,17/05/2024,07:45,12.9848672685833,77.71888813333175,1333.873823774322,Raining,Dry,0,0,0,0
BLR-3781,3,17/05/2024,13:28,13.049112637373042,77.605487847865,1776.9266988011232,Sunny/Clear,Dry,1,0,1,0
BLR-3782,1,18/05/2024,06:05,13.007946136224847,77.66349697362739,1000.9712308753224,Foggy,Potholes/Damaged,0,0,0,0
BLR-3783,3,18/05/2024,05:11,13.08420085245783,77.60863208206253,1673.6484704500403,Sunny/Clear,Dry,0,0,0,1
BLR-3784,1,18/05/2024,21:46,12.935788992477974,77.67661036122459,1522.778582515254,Sunny/Clear,Dry,0,1,1,0
BLR-3785,3,18/05/2024,18:35,12.960111558446233,77.59244726667129,1479.9838780244459,Sunny/Clear,Wet,0,1,0,0
BLR-3786,2,18/05/2024,02:12,13.023894849741223,77.6126383302489,1370.7821979635628,Sunny/Clear,Dry,1,0,1,0
BLR-3787,3,18/05/2024,15:44,13.029650767957195,77.77344080985111,1620.5236644366594,Sunny/Clear,Wet,0,0,1,0
BLR-3788,2,18/05/2024,20:41,12.958628849129115,77.58005634814963,1816.9438970151075,Sunny/Clear,Dry,0,0,1,0
BLR-3789,3,18/05/2024,12:39,12.858406031645805,77.6452277726922,636.0926367411392,Sunny/Clear,Wet,0,0,0,0
BLR-3790,3,18/05/2024,11:07,13.017384306693733,77.59638122342052,1885.8602145614482,Overcast,Potholes/Damaged,0,0,0,1
BLR-3791,1,18/05/2024,08:41,12.890099262282599,77.69422457310431,1325.8948150698602,Raining,Dry,0,0,1,0
BLR-3792,3,18/05/2024,06:02,12.940391102669379,77.65025169068973,648.3813887932232,Sunny/Clear,Dry,0,0,0,0
BLR-3793,2,18/05/2024,04:02,12.993623160552382,77.68381730896895,1395.7272604614911,Sunny/Clear,Dry,0,0,0,0
BLR-3794,2,18/05/2024,17:50,12.978485774905057,77.61290154575526,990.3150547214793,Foggy,Dry,0,0,0,0
BLR-3795,3,18/05/2024,09:08,12.950978382815336,77.61152364001421,2040.840186350929,Foggy,Potholes/Damaged,0,1,1,1
BLR-3796,3,18/05/2024,23:06,13.001777384419862,77.6556815384355,781.0728943090346,Sunny/Clear,Dry,0,0,1,0
BLR-3797,2,18/05/2024,00:24,12.839054797771283,77.62951001199177,1599.450099965842,Sunny/Clear,Wet,0,0,0,1
BLR-3798,3,18/05/2024,09:33,13.019910271487976,77.6268570886092,1615.758469075729,Sunny/Clear,Wet,0,0,0,0
BLR-3799,3,18/05/2024,05:57,12.92112335693926,77.65260554137917,1691.911324950715,Sunny/Clear,Dry,0,0,0,0
BLR-3800,4,18/05/2024,20:37,13.030985659944662,77.6053962661127,1825.26148554265,Sunny/Clear,Dry,0,0,1,0
BLR-3801,2,18/05/2024,23:39,12.912032946601405,77.66975738952307,1246.323722146098,Sunny/Clear,Dry,0,0,1,0
BLR-3802,2,18/05/2024,17:38,12.813888601858896,77.6232939107417,917.8413205411467,Sunny/Clear,Wet,0,0,0,0
BLR-3803,3,18/05/2024,17:32,13.014664129119184,77.5828725206051,445.58821344659805,Sunny/Clear,Dry,0,0,0,0
BLR-3804,3,18/05/2024,23:24,13.016007681842975,77.64831319198821,1577.8068803100443,Sunny/Clear,Dry,0,0,0,0
BLR-3805,1,18/05/2024,13:54,12.987274708660673,77.57100279227535,1228.0411163164172,Foggy,Dry,0,0,0,0
BLR-3806,2,18/05/2024,19:38,12.91031478509098,77.65366522502353,2085.354008666156,Sunny/Clear,Wet,0,0,0,0
BLR-3807,3,18/05/2024,19:06,13.020869045680186,77.52263139521104,1811.828019691431,Sunny/Clear,Dry,0,1,0,0
BLR-3808,3,18/05/2024,03:30,13.084257100145297,77.57728211161385,2196.7464837621446,Sunny/Clear,Dry,0,0,0,0
BLR-3809,2,19/05/2024,04:54,12.959874238410562,77.56520156327332,758.8708220599628,Sunny/Clear,Under Construction,0,0,0,0
BLR-3810,3,19/05/2024,23:20,12.999288594161996,77.59812181836487,1017.6184795300234,Sunny/Clear,Potholes/Damaged,0,0,0,0
BLR-3811,2,19/05/2024,00:51,13.021339927216866,77.57919106116272,1723.6890521871626,Sunny/Clear,Dry,0,1,0,0
BLR-3812,3,19/05/2024,02:12,12.93834863164755,77.5391267351463,2167.4514831796423,Raining,Potholes/Damaged,0,0,1,0
BLR-3813,3,19/05/2024,06:05,12.997121768347338,77.61759121048283,2710.055784875028,Sunny/Clear,Potholes/Damaged,0,0,0,0
BLR-3814,3,19/05/2024,05:33,13.059326290577435,77.56924097996936,1715.608310599407,Raining,Wet,0,0,0,0
BLR-3815,3,19/05/2024,15:37,12.888002644440641,77.62349879453528,1514.946641210706,Sunny/Clear,Wet,0,0,0,0
BLR-3816,3,19/05/2024,07:20,13.082790472009322,77.68214048227324,1927.9965869430641,Sunny/Clear,Dry,0,0,0,0
BLR-3817,3,19/05/2024,10:49,12.977254941678709,77.5822971213243,1190.4520361349726,Sunny/Clear,Dry,0,0,0,0
BLR-3818,3,19/05/2024,22:05,12.978448464146837,77.60255744455223,1104.2578438854193,Sunny/Clear,Dry,0,0,0,0
BLR-3819,1,19/05/2024,13:14,12.948850987645264,77.61463552963787,1787.355038167928,Sunny/Clear,Dry,0,1,0,0
BLR-3820,3,19/05/2024,10:26,12.977647405967431,77.57545149042197,1852.5288762477978,Raining,Under Construction,0,1,0,0
BLR-3821,4,19/05/2024,14:44,12.905258181397423,77.60731759700283,1479.4459435016533,Sunny/Clear,Dry,0,1,1,0
BLR-3822,3,19/05/2024,05:03,12.975597895990566,77.61487990978785,1078.8372233007003,Sunny/Clear,Dry,0,0,0,0
BLR-3823,2,19/05/2024,13:44,12.844103259048563,77.70141573936367,2004.5060135882968,Sunny/Clear,Potholes/Damaged,0,1,0,0
BLR-3824,3,19/05/2024,09:56,12.972986967429879,77.61096849181682,833.2278242037122,Sunny/Clear,Dry,0,0,0,0
BLR-3825,3,19/05/2024,21:28,12.912349029808631,77.56608941887305,1555.7749570839246,Sunny/Clear,Wet,0,1,0,0
BLR-3826,2,19/05/2024,11:55,13.036932429949902,77.53258917908892,1696.892552161169,Sunny/Clear,Dry,0,0,1,0
BLR-3827,3,19/05/2024,07:19,12.978892392244155,77.54008092284266,1195.715520436434,Raining,Wet,1,0,0,0
BLR-3828,3,19/05/2024,04:01,12.938845388589366,77.62551081554624,2233.8885927520605,Sunny/Clear,Wet,0,0,0,0
BLR-3829,3,19/05/2024,19:11,12.957488423837455,77.58468600949728,1460.451903370445,Sunny/Clear,Dry,0,0,1,0
BLR-3830,3,19/05/2024,05:29,12.960016753981108,77.59109845305682,1274.346406329646,Sunny/Clear,Potholes/Damaged,0,0,1,0
BLR-3831,3,19/05/2024,14:17,12.93168128031071,77.73038557733693,428.34732553513936,Sunny/Clear,Dry,1,0,0,0
BLR-3832,3,19/05/2024,17:09,13.012570356377742,77.59736076605707,3000.0,Sunny/Clear,Dry,0,0,0,0
BLR-3833,2,19/05/2024,06:41,13.022089793493507,77.69126115476855,1426.1280066377042,Sunny/Clear,Potholes/Damaged,0,0,0,0
BLR-3834,3,19/05/2024,04:47,12.959106709434877,77.70523631967555,712.8826495568709,Foggy,Wet,0,1,1,0
BLR-3835,3,19/05/2024,18:34,12.981929602158992,77.65138810716203,1014.4708933730826,Sunny/Clear,Potholes/Damaged,0,0,1,0
BLR-3836,3,19/05/2024,06:50,13.008390340898877,77.65285634550851,2061.425353928088,Sunny/Clear,Dry,0,0,0,0
BLR-3837,3,20/05/2024,11:09,13.036408579914742,77.6033928361263,992.2002358000983,Sunny/Clear,Dry,0,0,1,1
BLR-3838,3,20/05/2024,04:01,13.056364949629376,77.58126218953512,1696.2318761740269,Sunny/Clear,Wet,0,1,0,0
BLR-3839,3,20/05/2024,02:13,13.118227557349117,77.65202193285107,1799.8780525650127,Sunny/Clear,Dry,0,1,1,0
BLR-3840,3,20/05/2024,14:19,12.798937521353624,77.5948572949922,1326.636507197999,Sunny/Clear,Dry,0,1,0,1
BLR-3841,2,20/05/2024,12:48,12.942328470124208,77.56543150776933,1137.517346677142,Sunny/Clear,Dry,0,0,1,1
BLR-3842,3,20/05/2024,19:03,13.035297091484566,77.67076737707346,1610.8227667617857,Raining,Dry,0,0,0,0
BLR-3843,3,20/05/2024,18:25,13.05846009820221,77.58519242253972,1780.2864879965,Sunny/Clear,Dry,0,0,1,0
BLR-3844,2,20/05/2024,14:14,12.961549423525105,77.62131790052658,699.6356158883615,Sunny/Clear,Dry,0,0,0,0
BLR-3845,4,20/05/2024,08:02,12.766759100458957,77.69797899203502,405.86248670378427,Foggy,Potholes/Damaged,0,0,0,0
BLR-3846,2,20/05/2024,01:38,12.895749623774217,77.62188489122835,2064.2040787356946,Sunny/Clear,Dry,0,0,0,0
BLR-3847,4,20/05/2024,08:53,12.856701945122007,77.66813643749313,1790.2430007205703,Sunny/Clear,Dry,1,0,1,0
BLR-3848,3,20/05/2024,04:16,12.953887686312635,77.59310174513597,1659.39067243112,Raining,Potholes/Damaged,0,0,0,0
BLR-3849,3,20/05/2024,02:08,12.97471826206806,77.63077240407185,1122.0232975033518,Sunny/Clear,Potholes/Damaged,0,0,0,0
BLR-3850,2,20/05/2024,07:08,12.891894139796252,77.64282049164218,2061.107728741353,Sunny/Clear,Dry,0,0,0,0
BLR-3851,2,20/05/2024,23:16,12.937646866563671,77.54294018290356,2052.5040070883147,Sunny/Clear,Dry,1,0,1,0
BLR-3852,2,20/05/2024,23:07,12.921340370719882,77.63058298024646,1530.767691648631,Sunny/Clear,Dry,0,0,0,0
BLR-3853,3,20/05/2024,20:13,12.85482980588636,77.67074457222864,1351.594818157674,Sunny/Clear,Dry,0,0,0,0
BLR-3854,2,20/05/2024,21:15,12.854554839115321,77.6373832591467,1691.3972100656954,Sunny/Clear,Dry,0,0,0,0
BLR-3855,3,20/05/2024,17:48,12.833181000122245,77.71333994196519,1631.37955328286,Sunny/Clear,Dry,0,0,1,0
BLR-3856,3,20/05/2024,23:38,12.902617426986748,77.63373564506405,1202.7765894088843,Raining,Dry,0,0,0,0
BLR-3857,3,20/05/2024,19:46,12.92877820792742,77.56531077375057,708.5134832995424,Overcast,Dry,0,0,0,0
BLR-3858,3,20/05/2024,06:33,12.97055796591911,77.66396665312756,1620.99031459664,Sunny/Clear,Dry,0,0,0,0
BLR-3859,3,20/05/2024,01:38,12.944253598333692,77.60143374408523,1421.1907413857612,Raining,Dry,0,1,0,0
BLR-3860,3,20/05/2024,18:05,12.895534940760417,77.59872009110293,1852.4667538641631,Sunny/Clear,Dry,0,0,0,0
BLR-3861,3,20/05/2024,11:14,13.045577918339898,77.59360475976345,2350.760795035393,Sunny/Clear,Dry,0,1,0,1
BLR-3862,3,20/05/2024,12:38,12.959827185025546,77.69766284073813,873.3909916535222,Raining,Wet,0,0,1,0
BLR-3863,1,20/05/2024,06:14,12.834481324449865,77.67405735309404,1731.7243564251967,Raining,Dry,0,0,0,0
BLR-3864,3,21/05/2024,03:02,12.956650508509085,77.63291353243623,781.7140266699311,Sunny/Clear,Dry,0,0,0,0
BLR-3865,4,21/05/2024,00:06,12.96469688435926,77.68474671700416,2207.1632055683235,Sunny/Clear,Potholes/Damaged,0,0,0,0
BLR-3866,2,21/05/2024,08:00,13.001222787453058,77.62521103078832,1006.7674785371998,Overcast,Dry,0,1,1,0
BLR-3867,2,21/05/2024,04:46,12.879779623840804,77.5889862681591,1138.1902592547508,Overcast,Dry,0,0,0,1
BLR-3868,3,21/05/2024,03:09,12.93030232765973,77.56988246936452,1209.7906363941418,Sunny/Clear,Dry,0,0,0,0
BLR-3869,3,21/05/2024,01:22,13.01756469058512,77.61598297023589,1639.4944909837313,Sunny/Clear,Dry,0,1,0,0
BLR-3870,2,21/05/2024,06:28,12.976105362470305,77.55946716229238,1648.1172062693959,Sunny/Clear,Wet,1,0,0,0
BLR-3871,1,21/05/2024,23:18,12.88265016752742,77.62166641788916,1800.7984579165072,Raining,Dry,0,0,0,0
BLR-3872,3,21/05/2024,05:46,12.948147203578136,77.59640524743655,2116.5175354521525,Sunny/Clear,Wet,0,0,0,0
BLR-3873,3,21/05/2024,19:11,12.99929025608232,77.59917813537439,1354.6731647814718,Sunny/Clear,Dry,0,0,1,0
BLR-3874,2,21/05/2024,10:34,13.0286625765343,77.56321639309095,1167.1570654300056,Sunny/Clear,Under Construction,0,0,1,0
BLR-3875,4,21/05/2024,19:59,12.954131312828924,77.63819131423391,1030.9163420117432,Sunny/Clear,Dry,0,0,0,0
BLR-3876,3,21/05/2024,16:06,12.89823131796258,77.6322041125222,1573.612136490058,Sunny/Clear,Under Construction,0,0,0,0
BLR-3877,3,21/05/2024,22:54,12.950110561865788,77.70729078354297,1497.9829647277963,Sunny/Clear,Potholes/Damaged,0,0,0,0
BLR-3878,3,21/05/2024,17:16,13.088432873600649,77.62336975741674,808.2029192152073,Sunny/Clear,Potholes/Damaged,0,0,1,0
BLR-3879,4,21/05/2024,15:56,13.00539828809434,77.64787127754623,1860.683598819133,Sunny/Clear,Dry,0,0,0,0
BLR-3880,2,21/05/2024,01:04,12.970707848725942,77.6621833873219,1285.1223263974127,Sunny/Clear,Dry,0,0,0,0
BLR-3881,3,21/05/2024,20:12,12.982116224100634,77.6350083648961,2267.6541503057797,Raining,Dry,0,0,0,0
BLR-3882,2,21/05/2024,10:23,13.008719552928387,77.58252439867172,1419.2101084599535,Sunny/Clear,Wet,0,1,0,0
BLR-3883,3,21/05/2024,00:26,12.985127729066274,77.59283004982153,961.4458120975256,Raining,Wet,0,0,1,0
BLR-3884,3,21/05/2024,22:34,13.032499459243544,77.52929169568895,1637.78234002966,Sunny/Clear,Dry,0,0,1,0
BLR-3885,2,21/05/2024,17:20,12.990345347129159,77.67090187970936,2024.204814810661,Sunny/Clear,Wet,0,1,0,0
BLR-3886,3,21/05/2024,03:40,12.914516292919677,77.63624390140713,1711.0665285783268,Sunny/Clear,Dry,0,0,0,0
BLR-3887,2,21/05/2024,10:48,12.974204019027429,77.50769143798615,2128.720377760632,Raining,Dry,0,0,1,0
BLR-3888,3,21/05/2024,10:02,12.91608319437234,77.60141735527041,1112.4347079241854,Sunny/Clear,Wet,0,1,0,0
BLR-3889,3,21/05/2024,18:51,13.05228655386014,77.56558877095704,1820.6612344585715,Sunny/Clear,Dry,0,0,1,0
BLR-3890,3,21/05/2024,22:20,12.913813212363008,77.60563299878146,2113.072853470865,Sunny/Clear,Wet,0,0,0,0
BLR-3891,3,21/05/2024,10:57,12.843237376061232,77.71069854239087,1675.2741058626862,Sunny/Clear,Wet,0,0,0,0
BLR-3892,3,22/05/2024,13:05,12.994414856683546,77.63053156754462,2043.5876784746679,Sunny/Clear,Dry,0,0,0,0
BLR-3893,3,22/05/2024,18:52,13.025511358526213,77.55021014392047,1553.067702220851,Foggy,Dry,0,1,1,1
BLR-3894,3,22/05/2024,14:27,12.90121936432773,77.69653124569743,2077.587353852404,Sunny/Clear,Dry,0,0,0,0
BLR-3895,2,22/05/2024,10:49,12.986530341670466,77.57430789097833,1848.4736541896018,Sunny/Clear,Dry,0,1,1,0
BLR-3896,2,22/05/2024,03:27,12.944973099818114,77.60656691948473,1349.0647505389156,Sunny/Clear,Dry,0,0,1,0
BLR-3897,4,22/05/2024,18:02,12.92024512799731,77.66498765230509,1317.9251163784124,Sunny/Clear,Under Construction,0,0,0,0
BLR-3898,2,22/05/2024,11:35,12.991122364635906,77.55558900215443,1795.7774719359059,Sunny/Clear,Potholes/Damaged,0,1,0,0
BLR-3899,3,22/05/2024,23:11,13.049509960217417,77.62107349138935,1309.8147288099858,Raining,Dry,0,0,0,0
BLR-3900,3,22/05/2024,23:00,12.967202861587108,77.70573049983821,1613.592334723782,Sunny/Clear,Wet,0,1,0,0
BLR-3901,3,22/05/2024,15:20,13.035942529665038,77.56420969876982,1511.9487526404455,Sunny/Clear,Dry,0,0,0,0
BLR-3902,3,22/05/2024,01:25,13.069551601035263,77.61014351288435,1066.2180035165275,Foggy,Dry,0,0,0,0
BLR-3903,2,22/05/2024,21:34,13.036916977707179,77.56734120458837,1464.2250216971638,Raining,Dry,0,0,0,0
BLR-3904,3,22/05/2024,15:57,13.049784613241135,77.60283997676245,1249.2997343102138,Sunny/Clear,Dry,0,0,0,0
BLR-3905,3,22/05/2024,09:28,13.060427613198414,77.55426577629017,1634.9021768827247,Sunny/Clear,Dry,0,0,1,0
BLR-3906,2,22/05/2024,08:13,12.92907355622572,77.61569104832115,1600.7063874946386,Sunny/Clear,Dry,0,0,0,0
BLR-3907,3,22/05/2024,07:01,13.036732535146733,77.70424191103923,1370.7018440783697,Sunny/Clear,Potholes/Damaged,0,0,0,0
BLR-3908,3,22/05/2024,10:01,12.987002189313516,77.63391838275658,1425.0476842922662,Sunny/Clear,Dry,0,1,0,0
BLR-3909,3,22/05/2024,14:17,13.008694697315835,77.6378050298404,811.803110017385,Sunny/Clear,Dry,0,1,0,0
BLR-3910,2,22/05/2024,04:59,12.94759933508297,77.59897565604302,1882.3490763263535,Sunny/Clear,Under Construction,0,0,0,1
BLR-3911,4,22/05/2024,06:22,12.978922553200977,77.62250849167438,1256.1162005253796,Sunny/Clear,Dry,0,0,0,0
BLR-3912,4,22/05/2024,18:18,13.019558833823492,77.61898719258167,2000.779405815441,Foggy,Potholes/Damaged,0,0,0,0
BLR-3913,1,22/05/2024,15:18,12.981444002930644,77.59827363420675,563.2909083351678,Sunny/Clear,Dry,0,0,0,0
BLR-3914,3,22/05/2024,16:44,13.038510089357787,77.63405172461746,1879.2833452562538,Sunny/Clear,Dry,1,0,0,0
BLR-3915,2,22/05/2024,07:27,12.983399187000593,77.64759384198851,1341.8671231857181,Sunny/Clear,Dry,0,1,0,0
BLR-3916,3,22/05/2024,10:49,13.012013080513514,77.58059726323914,2179.473312670762,Sunny/Clear,Dry,0,0,0,0
BLR-3917,3,22/05/2024,10:54,12.906529763328404,77.61775330987773,2120.544100181327,Overcast,Dry,0,0,1,0
BLR-3918,3,22/05/2024,08:13,12.924772812506628,77.6585140161008,2664.610785127288,Sunny/Clear,Dry,0,0,1,0
BLR-3919,2,23/05/2024,01:28,12.976860168237495,77.73416270418082,1976.9162959757386,Raining,Dry,0,0,0,0
BLR-3920,3,23/05/2024,16:20,12.953235241272974,77.61172394591073,1112.2279805125054,Sunny/Clear,Dry,0,0,0,0
BLR-3921,3,23/05/2024,15:57,12.890720473399913,77.59286583094078,1980.4633131424669,Sunny/Clear,Dry,0,0,0,0
BLR-3922,3,23/05/2024,04:32,12.84345489081093,77.62903223788112,1616.8447254235755,Sunny/Clear,Under Construction,0,0,1,0
BLR-3923,3,23/05/2024,08:02,12.958319447205911,77.58161640570519,1142.4016158856616,Sunny/Clear,Dry,0,0,0,0
BLR-3924,1,23/05/2024,13:17,12.982523475584356,77.64981856770197,1960.6191982876987,Raining,Potholes/Damaged,0,0,0,0
BLR-3925,3,23/05/2024,11:22,13.063868215871581,77.60251141853115,1538.0594316323893,Sunny/Clear,Dry,0,0,0,0
BLR-3926,3,23/05/2024,13:59,12.948025692028386,77.65939924680933,2799.3424061545875,Sunny/Clear,Dry,0,0,0,0
BLR-3927,3,23/05/2024,15:36,12.791094573159473,77.664082303904,1710.5544713651711,Raining,Potholes/Damaged,0,0,1,0
BLR-3928,1,23/05/2024,19:19,12.991206760041932,77.5823958920685,1391.7422418133883,Sunny/Clear,Potholes/Damaged,0,0,0,1
BLR-3929,3,23/05/2024,14:40,13.009580108822515,77.62331593754394,463.8916652145092,Sunny/Clear,Wet,0,0,0,0
BLR-3930,3,23/05/2024,16:11,13.000675131855782,77.55810215499531,477.3770050429489,Sunny/Clear,Dry,0,0,0,0
BLR-3931,3,23/05/2024,12:41,12.82344026146974,77.64570126314304,1298.9522909074299,Foggy,Potholes/Damaged,0,1,0,0
BLR-3932,3,23/05/2024,06:58,12.924056962543737,77.59279363336911,1862.9697977823653,Sunny/Clear,Dry,0,0,0,1
BLR-3933,4,23/05/2024,23:52,12.95517611847044,77.6080591792959,2040.513365803254,Raining,Dry,0,0,1,0
BLR-3934,3,23/05/2024,06:07,13.035629482494246,77.63187657019037,1980.4276335512982,Foggy,Potholes/Damaged,0,1,0,1
BLR-3935,3,23/05/2024,23:46,13.028777151632639,77.60161982399046,533.9537126098368,Sunny/Clear,Dry,0,0,0,0
BLR-3936,4,23/05/2024,20:49,12.910037069877786,77.7093477144425,1164.8636675610408,Raining,Wet,0,0,0,0
BLR-3937,2,23/05/2024,21:32,12.985013453032543,77.70378118433206,1074.8940174668908,Sunny/Clear,Dry,1,0,0,0
BLR-3938,1,23/05/2024,09:21,12.992085932642436,77.57262239969359,1929.5985061545425,Sunny/Clear,Dry,0,0,0,0
BLR-3939,2,23/05/2024,18:28,12.963503688355681,77.65527261803655,1336.798232503451,Sunny/Clear,Wet,0,0,0,0
BLR-3940,3,23/05/2024,02:38,12.959415665118373,77.64695717138827,2123.4341400008934,Sunny/Clear,Dry,0,0,0,0
BLR-3941,3,23/05/2024,03:36,12.861148735767754,77.64654127796706,1523.4832355227625,Sunny/Clear,Dry,0,0,1,0
BLR-3942,3,23/05/2024,05:27,12.988551953074046,77.57259544400162,1336.7277252644146,Sunny/Clear,Dry,0,0,0,0
BLR-3943,3,23/05/2024,09:11,13.028938966768006,77.52208619000926,1424.1421621866145,Raining,Potholes/Damaged,0,0,0,0
BLR-3944,3,23/05/2024,13:53,12.968341203977246,77.60941706276544,806.6857132297805,Sunny/Clear,Dry,0,0,0,0
BLR-3945,3,23/05/2024,01:02,12.989692119920782,77.5801488402466,1240.3032746952981,Sunny/Clear,Potholes/Damaged,0,0,0,0
BLR-3946,2,24/05/2024,00:34,12.965098322300996,77.60924709712054,1758.313171876443,Sunny/Clear,Under Construction,0,0,0,0
BLR-3947,3,24/05/2024,23:46,12.991689183463793,77.53130140096127,1434.7686937193512,Sunny/Clear,Potholes/Damaged,0,1,0,0
BLR-3948,3,24/05/2024,15:51,12.89538303935055,77.58017414274822,771.9977356195402,Sunny/Clear,Potholes/Damaged,0,0,0,0
BLR-3949,2,24/05/2024,01:19,12.979795606305988,77.58079210363267,157.97770219239715,Sunny/Clear,Wet,1,0,0,0
BLR-3950,3,24/05/2024,15:29,12.998198036030203,77.5554003436554,819.3189667009007,Sunny/Clear,Dry,0,0,0,0
BLR-3951,3,24/05/2024,14:38,12.962486643765946,77.62103269036767,956.7470103210499,Sunny/Clear,Potholes/Damaged,0,0,0,0
BLR-3952,2,24/05/2024,04:28,12.73092383122864,77.7242894004918,1957.5918163118865,Raining,Wet,0,0,0,0
BLR-3953,2,24/05/2024,04:27,13.034786649427017,77.6494560571305,891.3288886940868,Raining,Under Construction,0,0,1,0
BLR-3954,2,24/05/2024,20:57,12.865216066224034,77.62994273729882,1263.3848073650295,Sunny/Clear,Potholes/Damaged,0,0,0,0
BLR-3955,3,24/05/2024,08:22,13.08463010413019,77.66705193443804,884.3586545656447,Sunny/Clear,Dry,0,0,0,0
BLR-3956,2,24/05/2024,13:50,12.944641986184843,77.54750537377993,1676.8711618410691,Raining,Dry,0,0,0,0
BLR-3957,3,24/05/2024,17:40,12.893408545813264,77.60055134634607,1844.4067245175984,Sunny/Clear,Dry,0,0,1,0
BLR-3958,2,24/05/2024,02:42,12.94253531039253,77.6112450130212,1796.0101966134262,Sunny/Clear,Dry,0,1,0,0
BLR-3959,3,24/05/2024,23:46,12.940965982813546,77.62461844359659,1458.7170212971525,Sunny/Clear,Dry,0,0,0,0
BLR-3960,2,24/05/2024,03:20,13.053419779846534,77.59449891998412,1605.293605094705,Sunny/Clear,Potholes/Damaged,0,0,0,1
BLR-3961,3,24/05/2024,23:04,13.012500882347828,77.74216442083468,1967.522063073473,Overcast,Potholes/Damaged,0,1,0,0
BLR-3962,3,24/05/2024,17:53,12.875092843804783,77.67267069687205,1322.6500306256646,Raining,Dry,0,0,0,0
BLR-3963,3,24/05/2024,22:43,12.95681174777658,77.71459577368253,1409.226162077197,Sunny/Clear,Wet,0,0,0,0
BLR-3964,3,24/05/2024,00:25,13.007750018223836,77.63654554760268,2011.2328156962458,Foggy,Dry,0,0,0,0
BLR-3965,3,24/05/2024,21:19,13.005556478670359,77.5497032965688,1452.1532297984343,Sunny/Clear,Dry,1,0,0,0
BLR-3966,3,24/05/2024,01:40,12.932001723643719,77.66900592234745,1538.3112748169872,Foggy,Dry,0,0,0,0
BLR-3967,3,24/05/2024,21:56,12.846630801395374,77.63619654323074,2165.643789266244,Raining,Under Construction,0,0,0,0
BLR-3968,2,24/05/2024,17:04,13.014282241346674,77.59018393730304,1313.057723611921,Sunny/Clear,Dry,0,0,1,0
BLR-3969,2,24/05/2024,21:31,12.851194118455188,77.6531979496994,1894.1685561333225,Sunny/Clear,Dry,0,0,1,0
BLR-3970,3,24/05/2024,13:10,12.982788745121903,77.65134413695449,1844.8299629362004,Raining,Potholes/Damaged,0,0,0,0
BLR-3971,3,24/05/2024,20:21,13.029777696657002,77.71824370091414,1611.5512263608448,Sunny/Clear,Dry,0,0,0,0
BLR-3972,2,24/05/2024,02:08,12.866405154657976,77.65893628140135,1571.3087764375039,Sunny/Clear,Dry,0,1,0,0
BLR-3973,2,24/05/2024,01:45,12.856581821121743,77.54442894065619,748.3291254145786,Sunny/Clear,Dry,0,1,0,0
BLR-3974,3,25/05/2024,01:52,12.93505836571857,77.61711192782451,2433.592769225517,Sunny/Clear,Dry,0,0,1,0
BLR-3975,3,25/05/2024,09:18,13.042514495744271,77.58170591585584,1395.0361542315882,Sunny/Clear,Under Construction,0,0,0,0
BLR-3976,3,25/05/2024,01:47,13.029600186197825,77.53370659984735,1812.0212527283045,Sunny/Clear,Dry,1,0,0,0
BLR-3977,3,25/05/2024,05:43,13.02223165790218,77.44867411381917,1995.1746503419809,Sunny/Clear,Dry,0,1,1,0
BLR-3978,3,25/05/2024,21:06,12.925780470176727,77.61112906135575,1682.1943535021226,Sunny/Clear,Dry,0,0,1,0
